TransactionID,CustomerName,Date,Items,cleaned_items
3556,Jennifer Contreras,04-05-25,"Eggs,Toothpaste",eggs; toothpaste
3557,Jennifer Ramos,02-02-25,"Onions,Soap,Apples",apples; onions; soap
3558,Megan Dixon,4/15/2025,"Bread,Salt,Sugar,Oranges",bread; oranges; salt; sugar
3559,Amy Johnston,4/20/2025,"Carrots,Yogurt,Milk,Eggs,Flour,Shampoo,Soap",carrots; eggs; flour; milk; shampoo; soap; yogurt
3560,Patrick Ortega,7/29/2025,"Juice,Onions,Toothpaste,Chicken",chicken; juice; onions; toothpaste
3561,Emily Mendez,01-02-25,"Milk,Potatoes,Bananas,Cereal",bananas; cereal; milk; potatoes
3562,David Monroe,5/26/2025,"Eggs,Milk,Carrots,Fish,Sugar,Oil",carrots; eggs; fish; milk; oil; sugar
3563,Travis Ferguson,6/21/2025,"Shampoo,Rice,Oil,Salt,Juice,Butter",butter; juice; oil; rice; salt; shampoo
3564,Christine Oconnor,6/17/2025,"Bananas,Beef,Chicken,Eggs",bananas; beef; chicken; eggs
3565,Rebecca Francis,12-08-24,"Onions,Juice,Potatoes,Pasta,Apples,Soap,Carrots",apples; carrots; juice; onions; pasta; potatoes; soap
3566,Julie Leonard MD,12/18/2024,"Salt,Toothpaste,Beef,Sugar",beef; salt; sugar; toothpaste
3567,Scott Rodriguez,11-03-25,"Butter,Beef,Salt",beef; butter; salt
3568,Brianna Cardenas,11-01-25,"Coffee,Cheese,Grapes,Onions,Beef",beef; cheese; coffee; grapes; onions
3569,Katie Knight,7/24/2025,"Yogurt,Shampoo",shampoo; yogurt
3570,Richard Kim,8/14/2025,"Chicken,Milk,Fish,Carrots,Juice,Grapes,Coffee",carrots; chicken; coffee; fish; grapes; juice; milk
3571,Curtis Lewis,09-04-25,"Cereal,Soap",cereal; soap
3572,Joseph Wilson,09-11-25,"Sugar,Oil,Tomatoes,Beef",beef; oil; sugar; tomatoes
3573,Brian Robertson,02-07-25,"Flour,Tomatoes,Salt",flour; salt; tomatoes
3574,Joy Johnson,07-07-25,"Tea,Coffee,Apples,Milk,Fish",apples; coffee; fish; milk; tea
3575,Timothy Clark,01-05-25,"Tea,Oranges,Rice,Cereal,Oil,Apples,Tomatoes",apples; cereal; oil; oranges; rice; tea; tomatoes
3576,Jason Morgan,12-02-24,"Pasta,Soap,Carrots,Onions,Potatoes,Salt,Apples",apples; carrots; onions; pasta; potatoes; salt; soap
3577,Kevin Robinson,08-07-25,"Apples,Tomatoes,Bananas,Flour,Milk,Beef",apples; bananas; beef; flour; milk; tomatoes
3578,Randall Guzman,7/24/2025,"Grapes,Tea,Eggs,Soap,Sugar,Salt,Flour",eggs; flour; grapes; salt; soap; sugar; tea
3579,Daniel Andrews,7/20/2025,"Oranges,Cereal,Tomatoes,Oil,Toothpaste,Bananas,Onions",bananas; cereal; oil; onions; oranges; tomatoes; toothpaste
3580,Henry Johnson,1/26/2025,"Eggs,Milk,Flour,Carrots,Onions",carrots; eggs; flour; milk; onions
3581,Dylan Wilson,02-10-25,"Juice,Tomatoes,Oranges,Eggs,Soap",eggs; juice; oranges; soap; tomatoes
3582,Brandon Strickland,04-04-25,"Cereal,Potatoes,Tea",cereal; potatoes; tea
3583,Daniel Smith,9/28/2025,"Rice,Beef,Shampoo,Oranges,Soap",beef; oranges; rice; shampoo; soap
3584,Caleb Merritt,08-06-25,"Butter,Eggs,Milk,Coffee,Pasta,Potatoes",butter; coffee; eggs; milk; pasta; potatoes
3585,Andrea Bernard,1/20/2025,"Bananas,Soap",bananas; soap
3586,Tammie Reynolds,03-03-25,"Tea,Fish,Carrots,Eggs",carrots; eggs; fish; tea
3587,Jessica Richardson,08-08-25,"Grapes,Salt,Apples",apples; grapes; salt
3588,Nancy Wright,02-09-25,"Coffee,Cheese",cheese; coffee
3589,Antonio Joyce,6/28/2025,"Toothpaste,Salt,Yogurt,Cereal",cereal; salt; toothpaste; yogurt
3590,Diana Gutierrez,2/18/2025,"Salt,Yogurt,Oranges,Bananas,Soap",bananas; oranges; salt; soap; yogurt
3591,Dylan Clark,10/31/2025,"Tea,Bread,Sugar,Shampoo",bread; shampoo; sugar; tea
3592,Melissa Khan,7/29/2025,"Butter,Rice,Bread,Cheese",bread; butter; cheese; rice
3593,Alejandro Clements,10-09-25,"Toothpaste,Pasta,Apples,Soap,Milk",apples; milk; pasta; soap; toothpaste
3594,Anne Allen,9/24/2025,"Tea,Chicken,Bread,Oranges,Pasta,Soap",bread; chicken; oranges; pasta; soap; tea
3595,Logan Garcia,08-01-25,"Fish,Toothpaste,Flour,Shampoo,Tomatoes,Bananas,Salt",bananas; fish; flour; salt; shampoo; tomatoes; toothpaste
3596,Erica Santiago,6/15/2025,"Juice,Potatoes,Pasta,Soap",juice; pasta; potatoes; soap
3597,Jessica Mcbride,04-11-25,"Bananas,Yogurt,Bread",bananas; bread; yogurt
3598,Margaret Taylor,02-05-25,"Beef,Soap,Juice,Rice,Eggs,Toothpaste",beef; eggs; juice; rice; soap; toothpaste
3599,Diamond Griffin,5/15/2025,"Tea,Cereal,Salt,Coffee,Fish,Cheese,Flour",cereal; cheese; coffee; fish; flour; salt; tea
3600,David Bishop,9/30/2025,"Cereal,Pasta,Grapes",cereal; grapes; pasta
3601,Amy Ross,9/24/2025,"Eggs,Fish,Potatoes,Onions,Pasta,Tea,Butter",butter; eggs; fish; onions; pasta; potatoes; tea
3602,David Arellano,05-06-25,"Rice,Butter,Bread,Shampoo,Grapes,Salt,Onions",bread; butter; grapes; onions; rice; salt; shampoo
3603,Perry Wilkins,09-09-25,"Grapes,Bread,Tea,Onions,Chicken,Fish,Rice",bread; chicken; fish; grapes; onions; rice; tea
3604,Margaret Lewis,1/15/2025,"Rice,Carrots,Eggs",carrots; eggs; rice
3605,Nancy Clark,09-04-25,"Bread,Yogurt,Toothpaste",bread; toothpaste; yogurt
3606,Kevin Bond,12-06-24,"Rice,Sugar,Milk,Eggs,Fish,Oranges",eggs; fish; milk; oranges; rice; sugar
3607,Christine Charles,3/31/2025,"Cheese,Potatoes,Soap,Fish,Apples",apples; cheese; fish; potatoes; soap
3608,Michelle Morales,8/13/2025,"Eggs,Toothpaste,Beef",beef; eggs; toothpaste
3609,Nicholas Woods,12-08-24,"Flour,Soap,Carrots",carrots; flour; soap
3610,William Williams,12/29/2024,"Carrots,Potatoes,Grapes,Pasta",carrots; grapes; pasta; potatoes
3611,Timothy Martinez,8/27/2025,"Onions,Grapes,Soap,Tomatoes,Sugar",grapes; onions; soap; sugar; tomatoes
3612,John Hogan,03-04-25,"Rice,Tea,Onions,Grapes",grapes; onions; rice; tea
3613,Nathan Wagner,07-11-25,"Milk,Pasta,Grapes,Chicken,Carrots",carrots; chicken; grapes; milk; pasta
3614,Timothy Hartman,5/18/2025,"Onions,Coffee,Salt,Apples,Milk,Grapes,Juice",apples; coffee; grapes; juice; milk; onions; salt
3615,Isaac Frank,4/19/2025,"Juice,Eggs,Potatoes,Onions,Shampoo,Oranges,Bread",bread; eggs; juice; onions; oranges; potatoes; shampoo
3616,Mandy Patton,05-03-25,"Rice,Bread,Soap,Chicken,Oranges",bread; chicken; oranges; rice; soap
3617,Carlos Lloyd,09-02-25,"Pasta,Carrots,Cheese",carrots; cheese; pasta
3618,Samantha Singh,2/27/2025,"Toothpaste,Salt,Beef,Butter,Coffee,Oil,Apples",apples; beef; butter; coffee; oil; salt; toothpaste
3619,Katherine Coleman,02-11-25,"Tomatoes,Sugar",sugar; tomatoes
3620,Christina Montoya,10-05-25,"Flour,Toothpaste,Bananas,Butter",bananas; butter; flour; toothpaste
3621,Christopher Harding,07-11-25,"Grapes,Tomatoes,Onions,Rice,Oil",grapes; oil; onions; rice; tomatoes
3622,Ashley Martinez,09-11-25,"Juice,Coffee",coffee; juice
3623,Jason Shaw,6/25/2025,"Beef,Chicken,Bread,Cereal",beef; bread; cereal; chicken
3624,Jacob Torres,10/25/2025,"Tomatoes,Butter,Salt,Grapes,Onions,Sugar,Oil",butter; grapes; oil; onions; salt; sugar; tomatoes
3625,Aaron Hill,03-11-25,"Bread,Flour,Rice,Potatoes",bread; flour; potatoes; rice
3626,Glenda Taylor,05-01-25,"Bread,Tea,Yogurt,Shampoo,Grapes",bread; grapes; shampoo; tea; yogurt
3627,Denise Anderson,01-06-25,"Bananas,Cheese,Tomatoes",bananas; cheese; tomatoes
3628,Carlos Sanchez,04-03-25,"Tomatoes,Juice,Yogurt,Oranges,Toothpaste",juice; oranges; tomatoes; toothpaste; yogurt
3629,Ronald Williams,01-07-25,"Oil,Carrots,Yogurt,Soap,Tomatoes",carrots; oil; soap; tomatoes; yogurt
3630,Jacqueline Singh,07-12-25,"Milk,Tomatoes,Bread,Apples,Sugar,Chicken,Flour",apples; bread; chicken; flour; milk; sugar; tomatoes
3631,Carrie Moody,05-10-25,"Potatoes,Bananas,Tomatoes,Coffee",bananas; coffee; potatoes; tomatoes
3632,Brandon Freeman,7/20/2025,"Soap,Yogurt",soap; yogurt
3633,Brian Price,04-05-25,"Butter,Potatoes,Bread,Pasta",bread; butter; pasta; potatoes
3634,Deborah Nguyen,12-10-24,"Soap,Toothpaste,Rice,Milk",milk; rice; soap; toothpaste
3635,Carol Santiago,2/21/2025,"Beef,Bananas,Shampoo,Juice,Fish,Cheese,Onions",bananas; beef; cheese; fish; juice; onions; shampoo
3636,Rhonda Chavez,05-04-25,"Oranges,Oil",oil; oranges
3637,Paula Jackson,2/26/2025,"Tomatoes,Shampoo,Carrots,Cereal,Chicken,Sugar",carrots; cereal; chicken; shampoo; sugar; tomatoes
3638,Charles Vasquez,7/20/2025,"Carrots,Fish,Flour",carrots; fish; flour
3639,Monique Parrish,6/29/2025,"Apples,Sugar,Juice,Soap,Bread",apples; bread; juice; soap; sugar
3640,Ashley Norman,8/18/2025,"Flour,Soap,Beef,Milk,Cheese,Coffee,Salt",beef; cheese; coffee; flour; milk; salt; soap
3641,Kevin Smith,10/29/2025,"Chicken,Oranges",chicken; oranges
3642,Andrea Skinner,02-07-25,"Milk,Cheese,Eggs,Soap,Potatoes,Coffee,Onions",cheese; coffee; eggs; milk; onions; potatoes; soap
3643,Karl Rowland,12/21/2024,"Toothpaste,Flour,Carrots,Cheese,Juice",carrots; cheese; flour; juice; toothpaste
3644,Maureen Miller,10-05-25,"Toothpaste,Potatoes,Apples",apples; potatoes; toothpaste
3645,Thomas Cooper,08-10-25,"Rice,Bananas",bananas; rice
3646,Gerald Zamora,7/29/2025,"Pasta,Bananas,Cheese,Bread,Shampoo,Oranges",bananas; bread; cheese; oranges; pasta; shampoo
3647,Christine Gonzalez,1/27/2025,"Salt,Grapes,Oranges,Tomatoes,Oil",grapes; oil; oranges; salt; tomatoes
3648,Christine Graham,4/29/2025,"Grapes,Potatoes",grapes; potatoes
3649,Stephanie Beck,8/24/2025,"Flour,Oranges,Juice,Beef",beef; flour; juice; oranges
3650,Paul Thompson,5/25/2025,"Shampoo,Bread,Chicken,Cheese,Coffee,Cereal,Salt",bread; cereal; cheese; chicken; coffee; salt; shampoo
3651,Mary George,12-10-24,"Pasta,Shampoo,Rice",pasta; rice; shampoo
3652,John Flores,10-02-25,"Onions,Carrots,Shampoo,Flour,Beef,Soap,Potatoes",beef; carrots; flour; onions; potatoes; shampoo; soap
3653,Miranda Soto,09-12-25,"Bread,Carrots,Milk,Chicken,Eggs,Tomatoes,Flour",bread; carrots; chicken; eggs; flour; milk; tomatoes
3654,Erik Hernandez,3/24/2025,"Cereal,Oil,Potatoes",cereal; oil; potatoes
3655,Benjamin Pace,6/30/2025,"Butter,Bananas",bananas; butter
3656,Samantha Davis,10/14/2025,"Rice,Oil,Shampoo",oil; rice; shampoo
3657,Jennifer Walton,04-04-25,"Rice,Bread,Yogurt",bread; rice; yogurt
3658,Joshua Dorsey,3/25/2025,"Tomatoes,Cheese,Bread,Salt,Grapes,Chicken",bread; cheese; chicken; grapes; salt; tomatoes
3659,Joseph Thornton,7/16/2025,"Sugar,Bananas",bananas; sugar
3660,Craig Bernard,8/22/2025,"Salt,Tea,Coffee,Cereal,Apples,Cheese,Yogurt",apples; cereal; cheese; coffee; salt; tea; yogurt
3661,Charles Collier,1/13/2025,"Bananas,Tea,Shampoo,Pasta,Cheese,Sugar,Yogurt",bananas; cheese; pasta; shampoo; sugar; tea; yogurt
3662,Brian Baker,11-07-25,"Tomatoes,Shampoo,Chicken,Carrots,Flour,Coffee,Grapes",carrots; chicken; coffee; flour; grapes; shampoo; tomatoes
3663,Jennifer Warner,9/26/2025,"Beef,Onions,Cheese,Oil",beef; cheese; oil; onions
3664,Chad Smith,02-05-25,"Cheese,Tomatoes,Onions,Chicken,Coffee,Yogurt,Rice",cheese; chicken; coffee; onions; rice; tomatoes; yogurt
3665,Nicole Butler,07-09-25,"Flour,Bread,Shampoo,Oil,Eggs",bread; eggs; flour; oil; shampoo
3666,Daniel Adams,6/20/2025,"Apples,Cheese,Juice,Soap,Onions",apples; cheese; juice; onions; soap
3667,Edwin Wilson,05-09-25,"Beef,Rice,Flour,Bananas,Tea,Chicken,Pasta",bananas; beef; chicken; flour; pasta; rice; tea
3668,Tammy French,04-04-25,"Cereal,Juice,Oil,Apples,Butter,Oranges",apples; butter; cereal; juice; oil; oranges
3669,Mitchell Deleon,6/20/2025,"Chicken,Grapes,Carrots",carrots; chicken; grapes
3670,Gina Davidson,12-10-24,"Soap,Salt,Yogurt,Carrots,Tea",carrots; salt; soap; tea; yogurt
3671,Mrs. Michelle Curtis,6/13/2025,"Chicken,Juice,Sugar,Cereal,Soap,Yogurt,Grapes",cereal; chicken; grapes; juice; soap; sugar; yogurt
3672,Cynthia Miller,10/24/2025,"Milk,Fish,Coffee,Bananas,Sugar,Rice,Carrots",bananas; carrots; coffee; fish; milk; rice; sugar
3673,Anthony Carr,6/25/2025,"Beef,Flour",beef; flour
3674,Rachel Shaffer,12/19/2024,"Yogurt,Tomatoes",tomatoes; yogurt
3675,Whitney Rosario,10-01-25,"Flour,Grapes,Sugar,Bread",bread; flour; grapes; sugar
3676,Marcus Morris,12/29/2024,"Bananas,Pasta,Grapes,Fish,Cheese",bananas; cheese; fish; grapes; pasta
3677,Ann Morris,1/22/2025,"Fish,Cheese,Yogurt,Eggs,Oil,Bread",bread; cheese; eggs; fish; oil; yogurt
3678,Sheena Henson,06-02-25,"Cereal,Beef,Chicken,Juice,Grapes,Tea",beef; cereal; chicken; grapes; juice; tea
3679,Karen Norris,01-09-25,"Eggs,Cheese,Cereal,Apples,Shampoo",apples; cereal; cheese; eggs; shampoo
3680,Shane Robertson,2/21/2025,"Tomatoes,Chicken,Bread,Yogurt,Milk,Onions,Oil",bread; chicken; milk; oil; onions; tomatoes; yogurt
3681,Destiny Moran,05-08-25,"Onions,Oil,Soap,Chicken,Beef,Grapes,Sugar",beef; chicken; grapes; oil; onions; soap; sugar
3682,Justin Mullins,03-12-25,"Milk,Bread,Coffee,Cereal,Bananas,Juice",bananas; bread; cereal; coffee; juice; milk
3683,Michael Jones,08-04-25,"Cereal,Pasta,Bananas,Potatoes",bananas; cereal; pasta; potatoes
3684,Johnathan Chapman,12/20/2024,"Soap,Tea,Shampoo,Grapes,Pasta,Oil,Onions",grapes; oil; onions; pasta; shampoo; soap; tea
3685,Samantha Hernandez,2/18/2025,"Flour,Beef",beef; flour
3686,Andrew Gonzalez,12/17/2024,"Grapes,Beef,Oil,Salt,Tomatoes",beef; grapes; oil; salt; tomatoes
3687,Kyle Torres,05-12-25,"Pasta,Yogurt,Onions",onions; pasta; yogurt
3688,Marcus Frost,09-10-25,"Tea,Shampoo,Bananas,Soap,Fish",bananas; fish; shampoo; soap; tea
3689,Lauren Ward,7/25/2025,"Tomatoes,Bananas,Eggs,Cereal,Coffee,Shampoo",bananas; cereal; coffee; eggs; shampoo; tomatoes
3690,Donald Trujillo DDS,03-07-25,"Eggs,Cheese,Pasta,Oil",cheese; eggs; oil; pasta
3691,Angela Alexander DDS,12/26/2024,"Bananas,Bread,Shampoo,Salt,Yogurt,Tomatoes",bananas; bread; salt; shampoo; tomatoes; yogurt
3692,Derrick Wiggins,4/25/2025,"Soap,Cheese,Pasta,Flour,Tomatoes,Grapes,Rice",cheese; flour; grapes; pasta; rice; soap; tomatoes
3693,Megan Fox,5/24/2025,"Cheese,Bananas,Bread",bananas; bread; cheese
3694,Robert Wilkins,5/23/2025,"Oil,Flour,Shampoo,Rice,Sugar,Butter",butter; flour; oil; rice; shampoo; sugar
3695,Stephen Sanchez,5/13/2025,"Bananas,Pasta,Shampoo,Onions,Coffee,Eggs",bananas; coffee; eggs; onions; pasta; shampoo
3696,Sabrina Salas,02-11-25,"Salt,Coffee",coffee; salt
3697,Brandon Edwards,9/17/2025,"Carrots,Yogurt",carrots; yogurt
3698,Jason Hunt,11/29/2024,"Oil,Eggs,Pasta,Tomatoes,Beef,Juice",beef; eggs; juice; oil; pasta; tomatoes
3699,Jessica Oconnor,9/15/2025,"Oil,Yogurt,Eggs,Soap,Beef,Onions",beef; eggs; oil; onions; soap; yogurt
3700,Cory Nelson,4/22/2025,"Oranges,Bananas,Potatoes,Tomatoes,Pasta,Juice,Oil",bananas; juice; oil; oranges; pasta; potatoes; tomatoes
3701,Christopher Jones,02-01-25,"Bananas,Juice,Potatoes,Milk,Beef,Rice",bananas; beef; juice; milk; potatoes; rice
3702,Tammy Brooks,10-05-25,"Butter,Fish,Oranges",butter; fish; oranges
3703,Renee Cortez,12/16/2024,"Coffee,Bread,Shampoo,Flour",bread; coffee; flour; shampoo
3704,Jennifer Tran,10/19/2025,"Toothpaste,Bananas,Tomatoes,Milk",bananas; milk; tomatoes; toothpaste
3705,Amber Huang,3/16/2025,"Butter,Onions,Toothpaste,Chicken",butter; chicken; onions; toothpaste
3706,Emily Nash,12-09-24,"Bananas,Oranges,Oil,Yogurt,Bread,Tea,Grapes",bananas; bread; grapes; oil; oranges; tea; yogurt
3707,Megan Cabrera,3/28/2025,"Carrots,Grapes,Bananas,Onions,Juice",bananas; carrots; grapes; juice; onions
3708,Cassandra Graham,9/25/2025,"Butter,Juice,Salt,Toothpaste",butter; juice; salt; toothpaste
3709,Nathan Gonzalez,09-11-25,"Pasta,Soap,Yogurt,Apples,Bananas",apples; bananas; pasta; soap; yogurt
3710,Nathan Ramsey,9/22/2025,"Bread,Eggs,Pasta,Carrots",bread; carrots; eggs; pasta
3711,Marilyn Newman,01-04-25,"Pasta,Fish,Salt",fish; pasta; salt
3712,Karen Armstrong,09-06-25,"Oranges,Cereal,Flour",cereal; flour; oranges
3713,Brad King,05-08-25,"Soap,Bread",bread; soap
3714,Autumn Thompson,10-09-25,"Cheese,Coffee,Cereal,Soap,Salt,Fish,Tomatoes",cereal; cheese; coffee; fish; salt; soap; tomatoes
3715,Ryan Kim,12-01-24,"Juice,Flour",flour; juice
3716,Amy Smith,12-11-24,"Flour,Beef,Tea,Grapes,Onions,Shampoo,Potatoes",beef; flour; grapes; onions; potatoes; shampoo; tea
3717,Christine Lane,5/22/2025,"Tomatoes,Oranges,Cereal,Shampoo,Juice",cereal; juice; oranges; shampoo; tomatoes
3718,Adam Olson,08-10-25,"Chicken,Butter",butter; chicken
3719,Melody Lloyd,04-09-25,"Chicken,Shampoo,Toothpaste,Fish,Bread",bread; chicken; fish; shampoo; toothpaste
3720,Rodney Mendez,11/25/2024,"Milk,Grapes,Rice,Flour,Beef",beef; flour; grapes; milk; rice
3721,Isaac Vega,9/21/2025,"Soap,Potatoes,Carrots",carrots; potatoes; soap
3722,Randy Abbott,6/16/2025,"Soap,Sugar",soap; sugar
3723,Shelby Watts,11/21/2024,"Apples,Sugar,Oil",apples; oil; sugar
3724,Amy Smith,1/13/2025,"Butter,Grapes,Bananas,Tomatoes,Fish",bananas; butter; fish; grapes; tomatoes
3725,Cathy Perez,2/17/2025,"Eggs,Chicken,Beef,Potatoes,Oranges",beef; chicken; eggs; oranges; potatoes
3726,Emily Carter,7/27/2025,"Onions,Cereal",cereal; onions
3727,Jessica Acosta,7/16/2025,"Beef,Onions",beef; onions
3728,Chad Evans,11-02-25,"Bread,Coffee",bread; coffee
3729,Scott Davis,12-09-24,"Tea,Toothpaste",tea; toothpaste
3730,Belinda Frost,2/27/2025,"Flour,Carrots,Yogurt,Onions,Milk,Soap,Apples",apples; carrots; flour; milk; onions; soap; yogurt
3731,Matthew Hunt,8/31/2025,"Tomatoes,Juice,Cereal,Oil,Chicken,Sugar,Salt",cereal; chicken; juice; oil; salt; sugar; tomatoes
3732,Lisa Mendez,11/29/2024,"Eggs,Cheese,Tomatoes,Toothpaste",cheese; eggs; tomatoes; toothpaste
3733,Alex Travis,2/25/2025,"Fish,Coffee,Bread,Soap,Grapes",bread; coffee; fish; grapes; soap
3734,Marco Morgan,3/23/2025,"Eggs,Butter",butter; eggs
3735,Jacqueline Smith,3/25/2025,"Oranges,Grapes,Chicken,Tomatoes,Eggs,Soap",chicken; eggs; grapes; oranges; soap; tomatoes
3736,Carlos Sanchez,4/19/2025,"Carrots,Toothpaste,Rice,Apples,Soap",apples; carrots; rice; soap; toothpaste
3737,John Thomas,11-10-25,"Apples,Oil,Tea,Shampoo,Toothpaste,Milk,Cheese",apples; cheese; milk; oil; shampoo; tea; toothpaste
3738,Shannon Peterson,3/24/2025,"Cheese,Oil,Sugar,Potatoes,Juice,Cereal,Fish",cereal; cheese; fish; juice; oil; potatoes; sugar
3739,Katherine Davis,2/16/2025,"Tea,Oil,Eggs,Potatoes,Butter",butter; eggs; oil; potatoes; tea
3740,James Lara,8/13/2025,"Apples,Fish,Chicken,Oil",apples; chicken; fish; oil
3741,Phyllis Gutierrez,03-10-25,"Tea,Apples",apples; tea
3742,Mrs. Michelle Walker,8/29/2025,"Soap,Juice,Butter,Cereal",butter; cereal; juice; soap
3743,Tiffany Young,2/23/2025,"Chicken,Pasta,Cereal,Bread,Yogurt",bread; cereal; chicken; pasta; yogurt
3744,Kelsey Scott,11/14/2025,"Carrots,Fish,Beef,Coffee",beef; carrots; coffee; fish
3745,Patrick Lang,08-06-25,"Carrots,Cheese,Salt,Oil,Shampoo,Tea,Bread",bread; carrots; cheese; oil; salt; shampoo; tea
3746,Daniel Riggs,12-04-24,"Eggs,Rice,Potatoes,Beef,Coffee,Onions,Cereal",beef; cereal; coffee; eggs; onions; potatoes; rice
3747,Mrs. Tammy Barrera,11-12-25,"Chicken,Grapes,Oranges,Bread",bread; chicken; grapes; oranges
3748,Laurie White,12/29/2024,"Fish,Flour,Milk",fish; flour; milk
3749,Isaiah Brown,05-06-25,"Coffee,Shampoo",coffee; shampoo
3750,Sarah Lopez,11-12-25,"Cereal,Flour,Tea,Grapes",cereal; flour; grapes; tea
3751,Jeffrey Roberts,03-11-25,"Cheese,Flour,Rice,Oranges",cheese; flour; oranges; rice
3752,Adrian Lee,12-03-24,"Apples,Cereal,Rice,Tomatoes,Butter,Bread",apples; bread; butter; cereal; rice; tomatoes
3753,Sabrina Walker,12-08-24,"Toothpaste,Shampoo,Butter,Fish",butter; fish; shampoo; toothpaste
3754,Douglas Beard,06-05-25,"Butter,Beef,Milk",beef; butter; milk
3755,Brooke Massey,11-07-25,"Milk,Shampoo,Tomatoes,Grapes",grapes; milk; shampoo; tomatoes
3756,Allen Wall,7/25/2025,"Cheese,Eggs,Bananas,Apples,Grapes",apples; bananas; cheese; eggs; grapes
3757,Candice Simon,01-12-25,"Tea,Fish",fish; tea
3758,Carla Gillespie,3/17/2025,"Onions,Milk,Shampoo,Potatoes,Carrots",carrots; milk; onions; potatoes; shampoo
3759,Kelsey Newton,6/26/2025,"Oil,Sugar,Fish",fish; oil; sugar
3760,Shelley Olson,2/28/2025,"Flour,Fish,Shampoo,Apples,Tomatoes,Onions",apples; fish; flour; onions; shampoo; tomatoes
3761,Jennifer Frank,11-07-25,"Sugar,Eggs,Oil,Pasta",eggs; oil; pasta; sugar
3762,Rodney Neal,05-11-25,"Oil,Oranges,Milk,Sugar",milk; oil; oranges; sugar
3763,Kimberly Willis,11-10-25,"Oil,Shampoo,Beef,Sugar,Onions,Rice",beef; oil; onions; rice; shampoo; sugar
3764,Melissa Nguyen,5/24/2025,"Yogurt,Bananas,Tea,Pasta,Cheese,Shampoo",bananas; cheese; pasta; shampoo; tea; yogurt
3765,Cheryl Solis,7/31/2025,"Grapes,Carrots,Potatoes",carrots; grapes; potatoes
3766,Stephen Walsh,10/26/2025,"Cheese,Flour,Apples,Carrots,Salt,Rice",apples; carrots; cheese; flour; rice; salt
3767,Christopher Miller,3/23/2025,"Rice,Milk",milk; rice
3768,Nicholas Erickson,7/17/2025,"Flour,Butter,Coffee,Milk,Eggs,Cereal",butter; cereal; coffee; eggs; flour; milk
3769,Brian Cunningham,8/26/2025,"Shampoo,Eggs,Butter,Toothpaste,Bananas",bananas; butter; eggs; shampoo; toothpaste
3770,Brandon Savage,06-12-25,"Carrots,Juice,Salt,Oil",carrots; juice; oil; salt
3771,William Martin,1/23/2025,"Bread,Juice,Oranges,Onions,Flour,Tea,Pasta",bread; flour; juice; onions; oranges; pasta; tea
3772,Melissa Henson,12-01-24,"Shampoo,Oil,Flour,Tea,Toothpaste,Rice",flour; oil; rice; shampoo; tea; toothpaste
3773,Nicole Alvarez,7/19/2025,"Carrots,Cheese",carrots; cheese
3774,Margaret Blanchard,07-05-25,"Rice,Tea,Potatoes,Shampoo,Bananas,Toothpaste,Oil",bananas; oil; potatoes; rice; shampoo; tea; toothpaste
3775,Ryan Castro,6/23/2025,"Grapes,Bread,Shampoo,Oranges,Juice",bread; grapes; juice; oranges; shampoo
3776,Ryan Morales,5/22/2025,"Oil,Grapes,Yogurt,Toothpaste,Coffee,Pasta",coffee; grapes; oil; pasta; toothpaste; yogurt
3777,Amanda Turner,10/30/2025,"Sugar,Milk,Yogurt,Cheese,Shampoo",cheese; milk; shampoo; sugar; yogurt
3778,Stephanie Hernandez,3/16/2025,"Beef,Soap",beef; soap
3779,Andrew Walters,12-11-24,"Juice,Pasta,Soap,Shampoo,Cereal",cereal; juice; pasta; shampoo; soap
3780,Kristen Stevens,9/18/2025,"Toothpaste,Cereal",cereal; toothpaste
3781,James Burgess,4/21/2025,"Chicken,Beef",beef; chicken
3782,Melanie Barnes,11/19/2024,"Shampoo,Fish,Potatoes",fish; potatoes; shampoo
3783,Karen Deleon,10/27/2025,"Bananas,Chicken,Cereal,Potatoes,Fish",bananas; cereal; chicken; fish; potatoes
3784,Joseph Wolfe,3/21/2025,"Soap,Yogurt,Butter,Tomatoes,Oil,Shampoo,Potatoes",butter; oil; potatoes; shampoo; soap; tomatoes; yogurt
3785,Christopher Pearson,11-08-25,"Milk,Carrots,Toothpaste",carrots; milk; toothpaste
3786,Brent Brown,02-05-25,"Shampoo,Pasta,Yogurt,Onions,Cereal,Oil",cereal; oil; onions; pasta; shampoo; yogurt
3787,Catherine Johnson,07-12-25,"Tomatoes,Coffee,Flour,Soap,Fish,Butter,Salt",butter; coffee; fish; flour; salt; soap; tomatoes
3788,Angela Dillon,3/30/2025,"Pasta,Beef,Shampoo",beef; pasta; shampoo
3789,Nancy Cervantes,5/26/2025,"Grapes,Soap,Fish,Bread,Eggs",bread; eggs; fish; grapes; soap
3790,Amy Mclean,04-06-25,"Oil,Eggs,Beef",beef; eggs; oil
3791,Derek Simon,7/14/2025,"Grapes,Salt",grapes; salt
3792,Jacob Cooper,12/29/2024,"Tomatoes,Beef",beef; tomatoes
3793,Kimberly Martin,09-04-25,"Apples,Pasta,Beef",apples; beef; pasta
3794,Bridget Taylor,04-06-25,"Oil,Potatoes",oil; potatoes
3795,Veronica Lewis,1/14/2025,"Chicken,Tea,Toothpaste,Soap,Grapes,Oranges,Bread",bread; chicken; grapes; oranges; soap; tea; toothpaste
