TransactionID,CustomerName,Date,Items
3996,Crystal Mack,1/23/2025,"Yogurt,Cereal,Bananas,Butter,Grapes,Fish"
3997,David Decker,3/19/2025,"Eggs,Cereal,Bananas,Chicken,Grapes,Soap,Beef"
3998,Megan Wallace,7/23/2025,"Onions,Pasta,Apples,Milk,Toothpaste,Beef,Yogurt"
3999,Bryce Edwards,11/13/2025,"Eggs,Milk,Grapes,Oil,Pasta,Sugar"
4000,Brooke Kelly,4/7/2025,"Toothpaste,Cereal,Sugar,Apples,Carrots,Salt,Pasta"
4001,Francisco Chan,6/5/2025,"Oil,Flour,Carrots,Milk,Coffee"
4002,Stephanie Sullivan,8/5/2025,"Juice,Cheese"
4003,Michael Mosley,11/26/2024,"Chicken,Juice,Shampoo"
4004,William Harris,10/2/2025,"Bread,Beef,Bananas"
4005,Christopher Baker,4/25/2025,"Juice,Tea,Bread,Yogurt,Cheese"
4006,Joseph Williams,8/29/2025,"Cereal,Tomatoes,Sugar,Eggs,Bread,Onions,Coffee"
4007,David Cook,10/12/2025,"Chicken,Fish,Pasta"
4008,William Lee,2/19/2025,"Butter,Tomatoes"
4009,Jessica Gutierrez,4/27/2025,"Fish,Salt,Oranges,Carrots,Oil"
4010,Blake Chung,1/7/2025,"Fish,Potatoes,Tomatoes,Toothpaste,Bread"
4011,Michael Walters,11/6/2025,"Oil,Flour,Onions"
4012,Kirk Stewart,8/19/2025,"Grapes,Pasta,Butter"
4013,Michael Allen,3/15/2025,"Salt,Grapes,Onions,Oil,Shampoo"
4014,Vanessa Jones,11/1/2025,"Soap,Chicken,Bananas,Eggs"
4015,Sarah Franklin,10/18/2025,"Bread,Eggs,Chicken,Salt,Cereal,Rice,Milk"
4016,Timothy Burnett,1/7/2025,"Fish,Tomatoes,Juice,Apples,Chicken"
4017,Laura Brooks,12/18/2024,"Soap,Butter,Bananas,Tomatoes,Tea,Beef,Eggs"
4018,Brandi Hudson,7/8/2025,"Grapes,Onions,Yogurt,Rice,Cereal,Shampoo,Carrots"
4019,Lisa Castillo,1/18/2025,"Beef,Rice,Pasta,Juice,Eggs,Cereal"
4020,Sharon Rice,10/8/2025,"Pasta,Beef,Salt,Eggs,Toothpaste,Cereal,Bread"
4021,Michael Ford,5/18/2025,"Cheese,Oranges,Shampoo,Flour,Cereal,Carrots,Oil"
4022,David Schultz,11/12/2025,"Milk,Pasta,Apples,Cereal,Juice,Chicken,Potatoes"
4023,Manuel Guzman,7/5/2025,"Oil,Coffee,Onions,Eggs"
4024,Lindsay Baker,8/20/2025,"Apples,Chicken,Oil"
4025,Julie Burgess,11/30/2024,"Beef,Cereal,Onions,Juice,Pasta,Oranges,Bananas"
4026,James Silva,2/24/2025,"Coffee,Yogurt"
4027,Katherine Morrison,12/25/2024,"Cheese,Potatoes,Bread,Rice"
4028,Jennifer Gonzalez,2/21/2025,"Flour,Cheese,Potatoes,Beef,Tomatoes,Pasta,Coffee"
4029,Kenneth Ward,1/7/2025,"Tea,Oranges,Cheese,Beef,Toothpaste,Chicken,Tomatoes"
4030,Loretta Howard,9/13/2025,"Milk,Tea,Toothpaste,Pasta,Grapes"
4031,Edward White,11/4/2025,"Tomatoes,Chicken,Flour,Pasta,Bananas,Grapes,Carrots"
4032,Jeff Petersen,1/26/2025,"Pasta,Salt,Sugar,Bananas,Oranges"
4033,Jerry Browning,3/17/2025,"Butter,Eggs"
4034,Mitchell Smith,4/25/2025,"Beef,Onions,Sugar,Flour"
4035,Gregory Daugherty,5/3/2025,"Coffee,Juice,Toothpaste,Grapes"
4036,Alexander Martin,2/11/2025,"Apples,Yogurt,Butter,Shampoo"
4037,Anthony Mccoy,4/20/2025,"Pasta,Onions,Sugar,Shampoo,Carrots"
4038,Kimberly Woodward,7/16/2025,"Oil,Carrots,Milk,Chicken,Sugar,Bread,Fish"
4039,John Mullins,10/26/2025,"Butter,Bananas,Potatoes,Toothpaste"
4040,Joseph Johnson,3/20/2025,"Chicken,Potatoes,Shampoo,Fish,Cheese,Toothpaste,Apples"
4041,Jason Mason,4/24/2025,"Cereal,Juice"
4042,Stephen Brewer,8/13/2025,"Coffee,Flour,Rice,Milk,Juice,Pasta,Bread"
4043,Jesse Chapman,6/8/2025,"Onions,Potatoes"
4044,Keith Ross,3/8/2025,"Juice,Carrots,Beef,Coffee"
4045,Diana Porter,5/5/2025,"Soap,Cereal,Cheese,Beef"
4046,Julie Phillips,9/29/2025,"Tea,Shampoo,Milk,Cheese,Oranges"
4047,Charles Smith,10/12/2025,"Pasta,Salt,Tomatoes"
4048,Sara Smith,4/1/2025,"Cereal,Soap"
4049,Jennifer Ray,11/14/2025,"Butter,Tomatoes,Apples,Eggs"
4050,Mr. Pedro Rogers IV,3/11/2025,"Yogurt,Salt,Cereal,Apples,Chicken,Tomatoes,Fish"
4051,Christopher Mccarthy,12/6/2024,"Shampoo,Cereal,Butter,Juice,Flour"
4052,Terry Jones,2/22/2025,"Shampoo,Bread,Tomatoes,Pasta"
4053,Jason Frazier,8/11/2025,"Bread,Cheese"
4054,Ann Hawkins,6/22/2025,"Butter,Bread,Tea,Oranges,Sugar"
4055,Stephanie Chan,11/2/2025,"Pasta,Butter,Beef"
4056,Veronica Hahn,4/14/2025,"Chicken,Bread,Sugar,Cheese"
4057,Seth May,4/17/2025,"Flour,Soap,Salt,Shampoo"
4058,Lisa Williams,2/5/2025,"Milk,Bananas,Juice,Fish,Shampoo"
4059,Patricia Moore,2/23/2025,"Milk,Flour,Grapes,Pasta,Beef,Potatoes,Tomatoes"
4060,Emily Sims,2/9/2025,"Sugar,Coffee"
4061,George Barnett,3/29/2025,"Bananas,Toothpaste,Cheese,Shampoo,Fish,Juice,Potatoes"
4062,Ronald Roberts,6/26/2025,"Yogurt,Pasta,Cereal,Beef"
4063,Gregory Newton,7/24/2025,"Salt,Oranges"
4064,Cory Huynh,10/29/2025,"Milk,Toothpaste"
4065,Richard Jones,1/5/2025,"Rice,Oil,Fish,Grapes,Carrots,Eggs,Oranges"
4066,Ryan Cameron,12/27/2024,"Oranges,Coffee,Juice,Apples"
4067,Mark Patterson,5/17/2025,"Rice,Yogurt"
4068,Robert Johnson,5/16/2025,"Apples,Toothpaste,Onions,Milk"
4069,Thomas Malone,8/6/2025,"Shampoo,Onions,Beef,Pasta,Sugar,Cereal,Oil"
4070,Kristin Trevino,12/14/2024,"Shampoo,Carrots,Apples"
4071,Cameron Moore,10/13/2025,"Cheese,Cereal,Butter,Beef,Milk,Apples,Toothpaste"
4072,Joshua Gray DDS,12/22/2024,"Carrots,Flour"
4073,Amber Levine,3/9/2025,"Soap,Cereal,Rice"
4074,Amanda Adams,4/14/2025,"Carrots,Onions,Tomatoes,Oil,Cereal,Yogurt"
4075,Robert Collins,11/28/2024,"Bananas,Potatoes,Chicken,Eggs,Bread"
4076,Kenneth Smith,4/1/2025,"Bananas,Shampoo,Toothpaste,Rice,Apples,Grapes"
4077,Amy Wright,1/20/2025,"Cereal,Fish,Bananas,Eggs,Coffee,Toothpaste,Salt"
4078,Steven Phillips,9/13/2025,"Yogurt,Tomatoes,Juice"
4079,Christina Matthews,8/16/2025,"Coffee,Eggs,Fish,Toothpaste"
4080,Leslie Ramirez,5/2/2025,"Oranges,Carrots,Yogurt,Grapes"
4081,James Ramos DDS,4/16/2025,"Chicken,Toothpaste"
4082,Sherri Peterson,2/2/2025,"Fish,Onions"
4083,Thomas Hart,7/14/2025,"Beef,Sugar,Pasta,Oil,Chicken,Cereal,Carrots"
4084,Jason Moreno,5/29/2025,"Bananas,Milk"
4085,Christian Bell,8/14/2025,"Onions,Bread,Grapes,Soap"
4086,Elizabeth Watkins,9/9/2025,"Bananas,Salt,Cheese,Oil,Flour,Milk,Fish"
4087,Kimberly Reilly,2/25/2025,"Onions,Salt,Grapes"
4088,William Hall,6/3/2025,"Flour,Bananas,Sugar,Coffee"
4089,Kevin Stone,2/3/2025,"Apples,Fish,Tomatoes,Eggs,Butter,Chicken,Flour"
4090,Justin Wagner,7/21/2025,"Bananas,Flour"
4091,Theresa Bradley,8/25/2025,"Yogurt,Tomatoes,Fish,Coffee,Salt"
4092,Jason Ramirez,2/11/2025,"Coffee,Carrots,Tomatoes,Salt,Oil,Potatoes,Soap"
4093,Sheila Bailey,7/19/2025,"Oranges,Onions,Carrots"
4094,Catherine Mueller,9/3/2025,"Bread,Onions,Butter"
4095,Curtis Stanley,11/3/2025,"Carrots,Coffee,Toothpaste,Yogurt,Chicken"
4096,Jeffery Davis,6/16/2025,"Apples,Coffee,Oranges,Eggs,Salt,Bread,Flour"
4097,Robert Rhodes,3/21/2025,"Salt,Chicken"
4098,Daniel Guerrero,3/1/2025,"Chicken,Butter"
4099,Monica Fisher,10/1/2025,"Bread,Chicken,Shampoo,Yogurt,Potatoes,Butter"
4100,Tara Brock,1/2/2025,"Toothpaste,Cereal,Flour,Coffee"
4101,Amy Patel,4/26/2025,"Grapes,Apples,Juice,Cereal,Pasta"
4102,Timothy King,7/9/2025,"Cereal,Toothpaste,Shampoo,Butter"
4103,Cynthia Sloan DDS,5/3/2025,"Cereal,Pasta,Cheese,Onions,Yogurt"
4104,Leah Richard,6/2/2025,"Cereal,Chicken,Yogurt,Juice"
4105,Emily Reed,7/31/2025,"Milk,Salt"
4106,Jamie Ramirez,1/12/2025,"Flour,Onions"
4107,Tony Alvarado,11/9/2025,"Flour,Butter,Sugar,Pasta,Apples,Bread,Bananas"
4108,Daniel Rubio,12/23/2024,"Juice,Cheese,Sugar,Soap,Tomatoes,Coffee,Eggs"
4109,Laura Miller,9/21/2025,"Beef,Bread,Cheese,Onions"
4110,Jason Patterson,1/29/2025,"Carrots,Bananas,Juice,Cereal,Oranges"
4111,Lance Clayton,3/20/2025,"Bananas,Potatoes,Toothpaste,Rice,Salt"
4112,Jessica Riggs,10/20/2025,"Salt,Cereal,Cheese,Juice,Yogurt"
4113,Craig Frank,4/3/2025,"Carrots,Juice,Cereal,Eggs"
4114,Samantha Washington,7/18/2025,"Potatoes,Carrots,Fish,Eggs,Cereal,Shampoo"
4115,Joshua Andrews,2/8/2025,"Bananas,Cheese,Carrots,Onions,Juice,Pasta"
4116,Sandra Franklin,3/25/2025,"Coffee,Soap,Flour,Salt"
4117,Matthew Johnson,10/8/2025,"Toothpaste,Carrots,Grapes,Bread,Fish,Pasta,Bananas"
4118,Patrick Huber,11/8/2025,"Tea,Yogurt,Coffee,Onions,Tomatoes,Apples,Chicken"
4119,Patrick Meyers,11/7/2025,"Pasta,Potatoes,Salt,Onions,Coffee,Butter,Toothpaste"
4120,Marissa Cervantes,1/24/2025,"Milk,Butter,Chicken,Bread,Tea,Apples"
4121,Norma Mayer,6/10/2025,"Chicken,Milk,Eggs,Pasta,Cereal,Potatoes,Onions"
4122,Kimberly James,12/9/2024,"Flour,Rice,Coffee,Tea,Cereal,Potatoes"
4123,Tina Snyder,1/14/2025,"Toothpaste,Oil,Eggs,Milk,Tea"
4124,Dustin Watson,6/7/2025,"Chicken,Tomatoes,Oil,Beef,Yogurt"
4125,Jacob Clark,10/25/2025,"Cereal,Tomatoes,Coffee,Bananas,Cheese,Chicken"
4126,Jonathan Mcbride,2/26/2025,"Shampoo,Grapes,Coffee,Fish"
4127,John Johnson,12/21/2024,"Rice,Potatoes,Bread"
4128,Jennifer Rowe,9/19/2025,"Potatoes,Chicken,Oranges"
4129,Wesley Heath,6/8/2025,"Tomatoes,Toothpaste,Apples,Butter,Sugar,Tea,Grapes"
4130,James Wood,12/27/2024,"Apples,Tea,Onions,Flour,Salt"
4131,Erika Little,4/19/2025,"Pasta,Beef,Tea,Butter"
4132,Kenneth Jenkins,5/6/2025,"Grapes,Tomatoes,Butter,Cheese,Yogurt,Oranges,Eggs"
4133,Stacy West,7/20/2025,"Potatoes,Shampoo,Carrots"
4134,Laura Rivera,12/18/2024,"Onions,Soap"
4135,Jesse Huff,1/15/2025,"Onions,Rice,Toothpaste,Soap"
4136,Sydney Stewart,1/4/2025,"Sugar,Salt,Butter,Milk"
4137,Shannon Hall,2/3/2025,"Soap,Bananas,Toothpaste,Rice,Yogurt"
4138,Jessica Jackson,12/29/2024,"Tea,Shampoo"
4139,Mrs. Kathryn Morales,9/16/2025,"Salt,Tomatoes,Beef,Butter,Cereal,Bananas"
4140,Joanna Diaz,5/8/2025,"Beef,Tea,Potatoes,Toothpaste,Onions"
4141,David Warren,6/16/2025,"Yogurt,Salt,Toothpaste,Bread,Tomatoes,Fish,Tea"
4142,Scott Willis,7/9/2025,"Pasta,Juice,Salt,Soap,Flour"
4143,Edward Cox,1/6/2025,"Coffee,Milk,Yogurt"
4144,Tanya Powell,3/13/2025,"Onions,Rice,Shampoo,Sugar,Juice,Bread,Coffee"
4145,Kyle Morrison,8/8/2025,"Bread,Salt,Tea"
4146,Aaron Lambert,4/27/2025,"Shampoo,Fish"
4147,Dr. Rebecca Taylor,8/27/2025,"Shampoo,Carrots,Cheese,Sugar"
4148,Christopher Poole,8/20/2025,"Onions,Coffee,Beef"
4149,Olivia Morgan,12/1/2024,"Bread,Fish,Oil,Apples,Eggs,Grapes"
4150,Ellen Woods,9/9/2025,"Soap,Salt,Pasta,Oil,Eggs,Tomatoes,Milk"
4151,Mr. David Wilson Jr.,6/1/2025,"Tea,Cheese,Oranges,Bread"
4152,Nicole Bailey,1/3/2025,"Chicken,Grapes,Toothpaste,Soap,Potatoes"
4153,Christopher Miller,12/22/2024,"Oil,Rice,Cereal,Potatoes"
4154,Crystal Richardson,7/16/2025,"Potatoes,Butter,Tea,Flour"
4155,Joseph Love,6/10/2025,"Flour,Bananas,Cereal,Oil"
4156,Christopher Clark,6/2/2025,"Bread,Butter"
4157,Nicole Brown,5/16/2025,"Juice,Tomatoes"
4158,Johnny Jordan,12/31/2024,"Pasta,Coffee,Salt,Cheese,Milk,Potatoes"
4159,Jean Anderson,10/2/2025,"Soap,Oranges,Onions,Butter"
4160,Natalie Montgomery,10/19/2025,"Tomatoes,Soap,Shampoo,Toothpaste,Rice,Tea"
4161,Susan Johnston,2/28/2025,"Soap,Juice"
4162,Jessica Jones,4/2/2025,"Fish,Salt,Eggs,Soap,Cereal"
4163,Eric Tyler,2/6/2025,"Soap,Juice"
4164,Kristen Walker,12/16/2024,"Fish,Onions,Grapes,Chicken,Coffee"
4165,Mrs. Joan Williams MD,12/13/2024,"Oranges,Rice,Fish,Cereal,Carrots,Beef,Grapes"
4166,Dwayne Rodriguez,1/16/2025,"Bananas,Cheese,Cereal,Onions"
4167,Michelle Jordan,2/8/2025,"Cheese,Juice"
4168,Sherry Graves,5/1/2025,"Bread,Onions,Rice"
4169,Andrew Wilkinson,6/13/2025,"Toothpaste,Salt,Coffee,Oil,Sugar,Soap,Onions"
4170,Andrew Ward,2/11/2025,"Salt,Tomatoes,Flour"
4171,Seth Jensen,2/15/2025,"Coffee,Milk,Flour"
4172,Holly Callahan,11/24/2024,"Potatoes,Beef,Fish"
4173,Jonathan Jones,7/18/2025,"Potatoes,Apples,Toothpaste,Juice"
4174,Lisa Willis,1/4/2025,"Toothpaste,Pasta,Oil,Soap,Oranges,Carrots"
4175,Trevor Johnson,1/24/2025,"Grapes,Tomatoes,Pasta,Juice,Chicken"
4176,Brian Vance,11/25/2024,"Flour,Oil,Sugar,Tomatoes,Beef,Oranges"
4177,Andrew Monroe,8/15/2025,"Chicken,Onions,Oil,Tomatoes"
4178,Walter Collins,1/27/2025,"Fish,Pasta,Bread"
4179,Morgan James,4/13/2025,"Sugar,Shampoo,Fish,Bread,Potatoes"
4180,Jose Brown,9/10/2025,"Butter,Milk,Toothpaste,Apples,Bananas,Bread"
4181,Amanda Rose,10/13/2025,"Bread,Coffee,Tomatoes,Butter,Oranges,Pasta"
4182,Gregory Wilcox,5/15/2025,"Bananas,Cheese,Fish"
4183,Brittany Hernandez,6/5/2025,"Rice,Fish,Shampoo,Onions,Butter,Chicken"
4184,Sherry Hoffman,1/19/2025,"Shampoo,Salt,Bread"
4185,Maria Garcia,2/22/2025,"Carrots,Pasta"
4186,Craig Fitzgerald,7/5/2025,"Yogurt,Salt,Rice,Apples"
4187,Rhonda Burton,3/30/2025,"Pasta,Potatoes,Tomatoes,Juice,Cheese"
4188,Tammy Stein,8/30/2025,"Carrots,Flour,Apples"
4189,Heather Hall,12/24/2024,"Yogurt,Soap,Beef,Onions,Bread,Apples,Milk"
4190,Dan Cardenas,3/7/2025,"Grapes,Coffee,Toothpaste,Fish"
4191,Matthew Chandler,3/16/2025,"Beef,Cereal,Potatoes,Tomatoes"
4192,Christopher Barrera,2/2/2025,"Onions,Soap,Rice,Oranges,Milk,Shampoo"
4193,John Phillips,8/16/2025,"Salt,Juice"
4194,Christine Jones,5/20/2025,"Yogurt,Eggs,Apples,Beef,Sugar,Carrots"
4195,Tamara Lara,11/21/2024,"Sugar,Chicken"
4196,Wendy Howard,11/7/2025,"Carrots,Flour,Yogurt,Tea,Tomatoes"
4197,Shane Burns,2/18/2025,"Coffee,Beef,Shampoo,Apples,Cereal,Eggs"
4198,Eric Fletcher,1/24/2025,"Onions,Soap,Pasta,Carrots"
4199,Scott Miller,11/16/2025,"Rice,Eggs,Oranges,Carrots,Potatoes,Cereal"
4200,Terry Novak,1/7/2025,"Shampoo,Grapes,Tomatoes"
4201,Antonio Powers,5/22/2025,"Oil,Coffee"
4202,Emily Howard,12/2/2024,"Eggs,Apples"
4203,Brian Peck,7/5/2025,"Rice,Sugar,Oranges,Fish,Milk,Salt,Oil"
4204,Mr. Corey Ross III,12/22/2024,"Chicken,Oil,Sugar"
4205,James Wallace,7/4/2025,"Soap,Toothpaste,Chicken,Carrots,Yogurt,Rice,Tomatoes"
4206,Rachel Raymond,1/9/2025,"Fish,Apples,Tea"
4207,Clayton Bass,12/3/2024,"Bananas,Chicken,Soap"
4208,Robert Duffy,9/25/2025,"Flour,Grapes"
4209,Tammy Stark,3/25/2025,"Apples,Chicken,Yogurt,Milk"
4210,Christopher Merritt,11/22/2024,"Soap,Eggs,Salt"
4211,Adam Wilson,1/14/2025,"Juice,Beef,Tea"
4212,Louis Lawson,4/7/2025,"Oil,Flour,Cheese,Butter,Soap,Carrots,Chicken"
4213,Stephanie Ferguson,11/29/2024,"Fish,Juice,Tomatoes,Pasta"
4214,Wayne Watson,8/1/2025,"Onions,Grapes,Pasta,Shampoo,Tomatoes,Cereal,Milk"
4215,Elizabeth Wyatt,1/11/2025,"Bread,Coffee,Salt,Oranges,Bananas,Apples,Milk"
4216,Rachel Fernandez,2/15/2025,"Fish,Onions"
4217,Jerome May,4/5/2025,"Toothpaste,Carrots,Soap,Salt,Apples,Milk,Beef"
4218,Jeffrey Young,4/5/2025,"Juice,Milk,Carrots,Chicken,Beef,Tea"
4219,Steven Contreras,2/1/2025,"Pasta,Rice,Shampoo,Yogurt"
4220,Amanda Mccormick,8/10/2025,"Salt,Shampoo,Fish"
4221,Colton Casey,6/29/2025,"Flour,Tea"
4222,Amy Hill,10/9/2025,"Oil,Toothpaste,Cheese,Soap"
4223,Stephanie Riley PhD,1/4/2025,"Chicken,Cereal,Apples,Oranges"
4224,Adam Cohen,9/22/2025,"Beef,Bread,Pasta,Sugar,Potatoes,Tea"
4225,Corey Jackson,2/3/2025,"Cheese,Tea,Onions,Fish,Carrots,Juice,Coffee"
4226,Timothy Petersen,12/30/2024,"Bread,Toothpaste,Tomatoes,Soap,Cheese,Bananas"
4227,Shannon Johnson,2/15/2025,"Yogurt,Apples,Coffee,Cheese"
4228,Diane Rice,12/22/2024,"Toothpaste,Pasta,Bread,Tea,Potatoes,Beef,Soap"
4229,Paul Charles,1/6/2025,"Soap,Oil,Rice"
4230,Marcia Crawford,10/19/2025,"Onions,Pasta,Flour,Chicken,Tea,Rice"
4231,Jillian White,5/26/2025,"Bread,Butter"
4232,Angela Jones,6/2/2025,"Milk,Flour,Cheese,Butter,Bananas"
4233,Daryl Jacobson,3/26/2025,"Bananas,Salt,Bread,Oranges"
4234,Michael Zamora,4/2/2025,"Bananas,Rice,Oranges,Salt"
4235,Tyler Wolfe,11/14/2025,"Sugar,Pasta,Apples,Carrots,Cheese,Chicken"
4236,Jeremy Price,12/23/2024,"Sugar,Bananas,Onions"
4237,Alexis Solis,12/11/2024,"Yogurt,Potatoes,Onions"
4238,Erin Ramirez,4/2/2025,"Cereal,Apples,Carrots,Bananas,Juice,Onions"
4239,Lori Garcia,9/4/2025,"Coffee,Salt,Fish"
4240,Rebekah Nunez,2/10/2025,"Apples,Shampoo,Coffee,Oil,Beef,Potatoes"
4241,Melanie Rogers,12/22/2024,"Eggs,Yogurt"
4242,Natasha Shaw,6/4/2025,"Tea,Chicken,Oil,Flour,Pasta,Toothpaste"
4243,Laura Jarvis,5/24/2025,"Shampoo,Fish,Butter,Grapes,Potatoes,Pasta,Tomatoes"
4244,Laura Francis,1/7/2025,"Toothpaste,Flour,Bread,Carrots"
4245,Debra Boyd,6/18/2025,"Toothpaste,Carrots,Tea,Oranges,Salt"
4246,Megan Morgan,8/11/2025,"Fish,Pasta,Onions,Milk,Apples"
4247,Ana Wilson,6/12/2025,"Oil,Soap,Toothpaste,Carrots,Beef,Potatoes,Apples"
4248,Travis Mcdonald,5/12/2025,"Chicken,Oil,Butter,Oranges,Cereal,Shampoo,Toothpaste"
4249,John Clark,5/5/2025,"Chicken,Oranges,Beef"
4250,Katie Johnson,10/27/2025,"Apples,Cheese,Sugar,Bread,Salt,Juice,Rice"
4251,Brandon Morris,9/29/2025,"Tea,Soap,Toothpaste,Bananas,Yogurt,Flour,Onions"
4252,William Good,6/4/2025,"Sugar,Chicken,Flour,Onions,Pasta,Yogurt"
4253,Tammie Taylor DDS,2/4/2025,"Sugar,Butter,Eggs,Bread"
4254,Mr. Brent Vasquez,7/6/2025,"Grapes,Salt,Toothpaste"
4255,Jennifer Baldwin,1/6/2025,"Shampoo,Oranges,Rice,Cheese,Bananas,Salt,Tea"
4256,David Wilson,6/26/2025,"Butter,Flour"
4257,Rachel Estrada,3/22/2025,"Chicken,Butter"
4258,Lisa Snow,9/20/2025,"Toothpaste,Oranges"
4259,Destiny Taylor,3/30/2025,"Flour,Carrots"
4260,James Perry,1/6/2025,"Cheese,Salt"
4261,Jesse Clarke,6/15/2025,"Tomatoes,Soap,Tea,Rice,Juice"
4262,William Hudson,2/1/2025,"Onions,Cereal"
4263,Albert Green,11/3/2025,"Salt,Apples,Soap,Shampoo,Fish,Eggs"
4264,Justin Nelson,7/24/2025,"Potatoes,Carrots,Cereal,Fish,Yogurt,Flour,Shampoo"
4265,Adrian Herrera,8/6/2025,"Soap,Toothpaste,Bread,Milk,Rice,Pasta"
4266,Jennifer Woods,5/20/2025,"Fish,Chicken"
4267,Justin Strickland,2/25/2025,"Coffee,Cereal,Onions,Carrots"
4268,Kathleen Ortega,12/18/2024,"Bananas,Oranges,Pasta,Apples,Toothpaste,Salt,Cereal"
4269,Vanessa Flores,7/8/2025,"Cereal,Potatoes,Yogurt,Milk,Cheese"
4270,James Miller,7/3/2025,"Soap,Sugar,Flour,Oil,Potatoes"
4271,Aaron Butler,6/7/2025,"Tea,Bread,Tomatoes,Flour,Bananas"
4272,Terri Garcia,5/3/2025,"Chicken,Cheese,Juice,Toothpaste,Fish,Oranges"
4273,William Watson,3/27/2025,"Oranges,Rice,Cheese,Juice,Butter,Soap,Salt"
4274,Omar Howell,12/13/2024,"Beef,Sugar,Coffee,Rice"
4275,Donna Howard,2/5/2025,"Milk,Eggs,Flour,Onions,Oranges,Oil,Toothpaste"
4276,Travis Chaney,4/2/2025,"Tomatoes,Grapes,Pasta,Coffee,Juice,Sugar,Oranges"
4277,David Collier,10/9/2025,"Bananas,Pasta,Oil,Salt,Apples"
4278,Matthew Mclaughlin,2/2/2025,"Bread,Yogurt,Chicken,Oranges,Milk"
4279,Anna Baldwin,9/1/2025,"Eggs,Yogurt,Tea,Soap"
4280,Cindy Day,4/16/2025,"Apples,Sugar,Pasta"
4281,Andrea Stephenson,4/25/2025,"Juice,Cereal,Potatoes,Bananas,Coffee,Onions,Carrots"
4282,Crystal Mcintyre,1/22/2025,"Bananas,Tomatoes,Pasta"
4283,Ethan Diaz,6/25/2025,"Soap,Tea,Bananas,Shampoo,Oranges,Flour,Carrots"
4284,Vickie Lloyd,1/2/2025,"Milk,Flour,Coffee"
4285,James Parker,9/24/2025,"Tomatoes,Yogurt"
4286,Teresa Watkins,7/23/2025,"Coffee,Shampoo,Soap,Toothpaste,Oranges,Chicken"
4287,Shannon Zhang,3/22/2025,"Onions,Beef,Chicken"
4288,Sandra Lee,12/15/2024,"Yogurt,Tomatoes,Bread,Cheese"
4289,Monique Sellers,11/8/2025,"Potatoes,Cheese,Onions,Yogurt,Eggs,Oil,Apples"
4290,Matthew Smith,1/14/2025,"Yogurt,Toothpaste,Milk,Chicken"
4291,John Williams,8/7/2025,"Cheese,Carrots"
4292,Todd Ortiz,1/17/2025,"Coffee,Oil,Apples,Oranges,Sugar"
4293,Shane Brown,2/14/2025,"Apples,Butter,Salt"
4294,Kevin Moore,1/3/2025,"Apples,Butter,Cheese,Soap"
4295,Ryan Pitts,6/24/2025,"Chicken,Soap,Pasta,Shampoo"
4296,Heather Mcmillan,3/31/2025,"Apples,Coffee,Beef"
4297,Daniel Pope,7/8/2025,"Chicken,Onions,Apples"
4298,Madison Carlson,10/18/2025,"Rice,Oranges,Chicken,Pasta,Tomatoes"
4299,Alyssa Oneill,8/1/2025,"Flour,Coffee,Tomatoes,Eggs,Onions,Rice"
4300,Rebecca Perez,10/25/2025,"Beef,Toothpaste,Eggs,Bananas"
4301,Gary Martinez,6/24/2025,"Salt,Cereal,Bread,Rice"
4302,Gwendolyn Carson,8/1/2025,"Toothpaste,Butter,Bananas,Sugar,Shampoo,Grapes,Eggs"
4303,Jeffrey Becker,3/21/2025,"Eggs,Apples,Juice,Fish,Soap,Grapes,Onions"
4304,Danielle Holmes,10/12/2025,"Apples,Tea"
4305,Anthony Moore,5/5/2025,"Oil,Flour"
4306,Hunter Wagner,3/1/2025,"Yogurt,Sugar,Soap"
4307,Phyllis Wilson,5/17/2025,"Milk,Oranges,Pasta"
4308,Jose Munoz,3/29/2025,"Onions,Salt,Toothpaste,Chicken,Coffee"
4309,Philip Haley,7/8/2025,"Onions,Rice,Coffee"
4310,Michael Bowman,11/26/2024,"Bread,Cheese,Tomatoes,Yogurt"
4311,Linda Thompson,9/17/2025,"Bananas,Pasta,Grapes,Juice,Cheese"
4312,Mary Meyers,9/9/2025,"Flour,Potatoes"
4313,Regina Peterson,7/17/2025,"Tomatoes,Butter"
4314,Hannah Lin,7/18/2025,"Beef,Apples,Tea,Grapes"
4315,Justin Martin,11/3/2025,"Oranges,Shampoo,Tomatoes,Butter,Oil"
4316,Mary Smith,2/24/2025,"Carrots,Juice,Beef,Bread,Eggs,Rice,Apples"
4317,Robin Monroe,6/21/2025,"Rice,Tea,Sugar,Cereal,Coffee,Potatoes"
4318,Bonnie Smith,8/28/2025,"Salt,Chicken"
4319,Dustin Caldwell,11/29/2024,"Shampoo,Bananas,Sugar,Eggs,Tomatoes,Butter,Yogurt"
4320,Derek Johnson,10/15/2025,"Fish,Cereal,Onions,Soap"
4321,Kimberly Long,4/10/2025,"Milk,Cheese,Shampoo,Apples,Flour,Beef,Soap"
4322,Lindsey Horne,9/7/2025,"Potatoes,Carrots,Toothpaste,Eggs,Grapes,Pasta,Flour"
4323,Dawn Perry,10/6/2025,"Tea,Cheese,Eggs,Rice"
4324,Tammy Weiss,11/29/2024,"Apples,Oil,Onions,Salt,Cheese"
4325,Dennis Rowland,10/6/2025,"Milk,Fish"
4326,Kathleen Brown DDS,3/31/2025,"Cheese,Rice,Apples,Bread,Coffee,Beef,Fish"
